id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,search_type,lookup_latency,llc_miss,dtlb_miss,branch_miss,instructions,table_size
20240919182014,1,0,0,0,0,../datasets/books,alex,437491,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,1345310,0,0,0,200000000
20240919182111,1,0,0,0,0,../datasets/books,alex,418242,100000000,5375183200,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,256253286,0,0,0,200000000
20240919182211,1,0,0,0,0,../datasets/books,alex,409309,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,224083,0,0,0,200000000
20240919182310,1,0,0,0,0,../datasets/books,alex,439413,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,138331,0,0,0,200000000
20240919182410,1,0,0,0,0,../datasets/books,alex,428717,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,1489567,0,0,0,200000000
20240919182509,1,0,0,0,0,../datasets/books,alex,419399,100000000,4031432320,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,256731434,0,0,0,200000000
20240919182610,1,0,0,0,0,../datasets/books,alex,416236,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,247089,0,0,0,200000000
20240919182711,1,0,0,0,0,../datasets/books,alex,434680,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,134404,0,0,0,200000000
20240919182812,1,0,0,0,0,../datasets/books,alex,430674,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,1406427,0,0,0,200000000
20240919182913,1,0,0,0,0,../datasets/books,alex,424311,100000000,3225172664,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,257155478,0,0,0,200000000
20240919183018,1,0,0,0,0,../datasets/books,alex,416167,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,280052,0,0,0,200000000
20240919183123,1,0,0,0,0,../datasets/books,alex,430670,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,135464,0,0,0,200000000
20240919183228,1,0,0,0,0,../datasets/books,alex,426986,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,1477765,0,0,0,200000000
20240919183333,1,0,0,0,0,../datasets/books,alex,430890,100000000,2687670560,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,257744878,0,0,0,200000000
20240919183439,1,0,0,0,0,../datasets/books,alex,412864,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,332483,0,0,0,200000000
20240919183546,1,0,0,0,0,../datasets/books,alex,431283,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,153820,0,0,0,200000000
20240919183653,1,0,0,0,0,../datasets/books,alex,429844,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,1539860,0,0,0,200000000
20240919183800,1,0,0,0,0,../datasets/books,alex,423133,100000000,2303886464,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,ex_mb_slin,0,258384766,0,0,0,200000000
20240919184214,1,0,0,0,0,../datasets/osm,alex,402571,100000000,8082747712,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,1539979,0,0,0,200000000
20240919184347,1,0,0,0,0,../datasets/osm,alex,402152,100000000,8082747712,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,193731269,0,0,0,200000000
20240919184523,1,0,0,0,0,../datasets/osm,alex,408181,100000000,5404893144,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,1517275,0,0,0,200000000
20240919184657,1,0,0,0,0,../datasets/osm,alex,398414,100000000,5404893144,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,194607449,0,0,0,200000000
20240919184834,1,0,0,0,0,../datasets/osm,alex,400505,100000000,4066050704,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,1512821,0,0,0,200000000
20240919185011,1,0,0,0,0,../datasets/osm,alex,393819,100000000,4066050704,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,195922413,0,0,0,200000000
20240919185151,1,0,0,0,0,../datasets/osm,alex,420071,100000000,3265569784,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,1527723,0,0,0,200000000
20240919185331,1,0,0,0,0,../datasets/osm,alex,386450,100000000,3265569784,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,197177313,0,0,0,200000000
20240919185511,1,0,0,0,0,../datasets/osm,alex,392029,100000000,2733094792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,1700560,0,0,0,200000000
20240919185652,1,0,0,0,0,../datasets/osm,alex,385088,100000000,2733094792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,198472444,0,0,0,200000000
20240919185832,1,0,0,0,0,../datasets/osm,alex,393061,100000000,2365159640,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,1566359,0,0,0,200000000
20240919190010,1,0,0,0,0,../datasets/osm,alex,386118,100000000,2365159640,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,exponential,0,199093059,0,0,0,200000000
20240919190144,1,0,0,0,0,../datasets/osm,alex,311663,100000000,8082747712,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,1573494,0,0,0,200000000
20240919190318,1,0,0,0,0,../datasets/osm,alex,305945,100000000,8082747712,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,231763740,0,0,0,200000000
20240919190453,1,0,0,0,0,../datasets/osm,alex,325420,100000000,5404893144,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,1444991,0,0,0,200000000
20240919190628,1,0,0,0,0,../datasets/osm,alex,315592,100000000,5404893144,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,229731254,0,0,0,200000000
20240919190805,1,0,0,0,0,../datasets/osm,alex,327539,100000000,4066050704,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,1557866,0,0,0,200000000
20240919190942,1,0,0,0,0,../datasets/osm,alex,325076,100000000,4066050704,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,228753671,0,0,0,200000000
20240919191122,1,0,0,0,0,../datasets/osm,alex,331592,100000000,3265569784,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,1505723,0,0,0,200000000
20240919191302,1,0,0,0,0,../datasets/osm,alex,325099,100000000,3265569784,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,227876194,0,0,0,200000000
20240919191443,1,0,0,0,0,../datasets/osm,alex,336878,100000000,2733094792,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,mb_bbin,0,1534844,0,0,0,200000000
